source,target,prediction,chrf,bertscore_f1,rouge1,rougeL,meteor
Fire tablet great ആണ്. ഞാൻ 2 purchase ചെയ്തു. kids രണ്ട് tablets ന്റെയും screen shatter ചെയ്തിട്ടും still works great,The fire tablet is a great tablet. I've purchased 2. The kids have shattered the screen on both and still work great!,The Fire tablet is great. I purchased 2. The kids have both of them shut off the screen on both tablets but it still works great.,61.24235334939393,0.9502127170562744,0.693877551020408,0.693877551020408,0.7239854116551563
"first moment മുതൽ ഞാൻ ഇത് love ചെയ്യുന്നു, കൂടുതൽ interactive ആയിരുന്നെങ്കിൽ നല്ലിരുന്നു","I love it from the first moment, would love to be more intercative.",I love it from the first moment I saw it. I wish it was more interactive.,60.271695797975156,0.9278072714805603,0.5517241379310345,0.5517241379310345,0.5010893246187365
"Amazon Echo second purchase ആണ്, alarm clock radio news weather എല്ലത്തിനും use ചെയ്യുന്നു, intuitive device ആണ്",This is my second purchase of an Amazon Echo. I use the Echo for everything from an alarm clock to a radio to a source for news and weather. It is an intuitive device.,This is my second purchase of the Amazon Echo. I use it for alarm clock radio news weather etc. It is an intuitive device.,59.14607132803151,0.9567888379096985,0.7586206896551724,0.7241379310344829,0.6648666666666667
"it is cool ആണ്, works well ആണ്. പക്ഷേ ഓരോ skill use ചെയ്യാൻ activate ചെയ്യണം, അത് annoying ആണ്","It is cool and works well, however I find it sort of stupid that you have to activate each specific skill that you want to use before it will register what your asking.",It is cool works well. But you have to activate it to use every skill and that is annoying.,35.64712812021483,0.9188353419303894,0.5769230769230769,0.4230769230769231,0.3757440476190476
"it works as advertised, Best Buy nearest store ൽ stock ഉണ്ടായിരുന്നു",It works as advirtized and. Best Buy had it in stock at my nearest store,It works as advertised and was in stock at Best Buy nearest store.,62.875329093894216,0.9104592800140381,0.7857142857142856,0.6428571428571429,0.684115682137834
price ന് great tablet ആണ്. എനിക്ക് വേണ്ടത് എല്ലാം ചെയ്യുന്നു,Great tablet for the price. Does everything that I need it to do,Great tablet for the price. Does everything I need it to do.,87.79764666592853,0.9878899455070496,0.9600000000000001,0.9600000000000001,0.9150464919695689
"അവൻ love ചെയ്യുന്നു, learning counting help ചെയ്യുന്നു.",He loves it. Helps him learn and teaches him how to count,He loves it. Helps with learning and counting.,45.2868445886586,0.9557856917381287,0.5,0.5,0.5530265748031497
"use ചെയ്യാൻ hard ആണ്, Guam support ഇല്ല, online instructions clear അല്ല","hard to use, and does not support Guam. online instructions not clear",Hard to use no Guam support. Not clear instructions for online,54.65962306243851,0.9010029435157776,0.7826086956521738,0.5217391304347826,0.6003623188405797
"മികച്ച product ആണ്, use ചെയ്യാൻ വളരെ easy ആണ്. അതിൽ Kodi install ചെയ്തു, love ചെയ്യുന്നു",Great product very easy to use. Installed kodi on it and love it.,Great product and very easy to use. I installed Kodi on it and love it.,81.51817143220322,0.9693642258644104,0.9285714285714286,0.9285714285714286,0.9828947368421054
"ഞാൻ ഈ product love ചെയ്യുന്നു, ഇത് simply amazing ആണ്. games ഉം apps ഉം add ചെയ്യാൻ many options ഉണ്ട്",I love this product it is simply amazing. I has so many options for adding games and apps.,I love this product and it is simply amazing. There are so many options to add games and apps.,72.86617255242862,0.969046950340271,0.7567567567567567,0.7567567567567567,0.7838736007462688
"എന്റെ son ന്റെ class requirement നായി bought ചെയ്തു. Setup easy ആയിരുന്നു, problem ഇല്ലാതെ use ചെയ്യുന്നു. research നായി മാത്രം ഉപയോഗിക്കുന്നു അതിനാൽ അധികം spend ചെയ്യാൻ ഇല്ല. price deal seal ചെയ്തു overall very pleased ആണ് വീണ്ടും വാങ്ങും","I bought this as a requirement for my sons class. It was easy to set up, and he uses it with no problem at all. He just uses it for research in class, so I didn't want to spend a lot money-or give him my tablet, but I'm very pleased with all he's able to do on it. The price just seals the deal; I'm very pleased overall and would repurchase the tablet.",Bought this for my son for his class requirement. Setup was easy and he uses it without a problem. He only uses it for research so he doesn't have to spend a lot. Price sealed deal. Overall very pleased. Would buy again.,39.0304225314092,0.9138990044593811,0.5289256198347108,0.46280991735537186,0.3467830390907314
"എന്റെ kids each ന് 2 എണ്ണം ഉണ്ട്, expensive device വാങ്ങുന്നതിന് പകരം ഇത് choose ചെയ്തു, geek squad protection awesome ആണ്, screen break ആയപ്പോൾ brand new replace ചെയ്തു.",I have 2 of these one for each one of my kids I love it for kids the instead of buying something so expensive I chose this and the geek squad protection is awesome my son cracked the screen and they where just amazing and replaced it with a brand new one,I have 2 of these for each of my kids and chose this one over the more expensive one. The geek squad protection is awesome. When the screen broke it was replaced with a brand new one.,52.61542395871174,0.9290834069252014,0.7191011235955056,0.5842696629213484,0.5659042103208173
previous gift replace ചെയ്തു expansion slot ഇല്ലാത്തത് കാരണം അവൻ വളരെ happy ആണ്,This replaced a gift from the past year that didn't come with an expansion slot. He was very happy to get this.,Replaced a previous gift. He is very happy with it as it does not have an expansion slot.,43.14166545987146,0.9214012622833252,0.4878048780487805,0.34146341463414637,0.4687839632894578
overall Amazon Echo Alexa phenomenal product ആണ് time കൂടെ grow ചെയ്യും ചില issues ഉണ്ട് expected ആണ്,Overall the Amazon echo Alexa is a phenomenal product but will grow much more with time. There are a few issues but that's to be expected!,Overall the Amazon Echo and Alexa are phenomenal products. They will grow with time. I have a few issues with them. I hope they do.,52.66595328281811,0.9293599724769592,0.5384615384615384,0.5,0.5026266163793104
"$30 ന് കണ്ടപ്പോൾ വാങ്ങി, case ന് കൂടുതൽ പണം കൊടുത്തു, apps games എല്ലാം ഇല്ലാത്തത് minus ആണ്, otherwise works great ആണ്, memory card use ചെയ്യാം.",I didn't even know I wanted it until I was in line and saw it for 30$. Could pass it up! I think I paid more for the case for it. I gave it 1 less star because it doesn't have all of the apps and games I like. Otherwise works great and u can use a memory card.,I saw this for $30 and bought it. I paid more for the case. It is a minus that it does not have all the apps and games I need. Otherwise it works great. I can use a memory card.,44.77459882136653,0.9235108494758606,0.613861386138614,0.5544554455445544,0.4805016454037534
"$30 ന് best choice ആണ്, home ൽ അല്ലെങ്കിൽ friends ഒപ്പം ഉപയോഗിക്കാൻ.",It's the best choice for $30 to leave home or with friends.,Best choice for $30 to use at home or with friends.,69.9908557593986,0.9363294243812561,0.7500000000000001,0.7500000000000001,0.7410096046459682
great sounding device ആണ് product improvements തുടർച്ചയായി നടക്കുന്നു കൂടുതൽ options add ചെയ്യുന്നു,Great sounding device. Product improvements are constantly being done & more options are being added.,Great sounding device. Product improvements are continuous and adding more options.,67.34069779449148,0.9606197476387024,0.64,0.64,0.6315344020710945
"ഞാൻ ഒരു optimist ആണ്, സാധാരണയായി 5 star reviews നൽകും. എന്നാൽ ഇത് simple unit ആയതിനാൽ 5 star നൽകാൻ കഴിയില്ല, technology ഉള്ള ഈ കാലത്ത് ഇത് അത്ര expensive ആവേണ്ടതില്ല. പക്ഷേ display mind blowing ആണ്, real paper പോലെ ആണ്. highly recommend ചെയ്യുന്നു","I'm an optimist, and I tend to give 5 Star reviews more than anything. Which I've had people make a comment about that. However, I cannot give a 5-star review on this because it's such a simple unit, and with technology these days it should not be as expensive as it is. That being said, the display will blow your mind, it looks like real paper. I highly recommend.",I am an optimist and would usually give 5 star reviews. However I cannot give it 5 star because it is a simple unit and it doesn't have to be that expensive in this age of technology. But the display is mind blowing and is like real paper. I highly recommend.,45.691926773979844,0.9314654469490051,0.608,0.512,0.46053307840960495
"tablet ശരിയായ size ആണ്. games fun ആണ്, കൂടാതെ many uses ഉണ്ട്.",The tablet is just the right size. The games are fun and has so many other uses,The tablet is the right size. The games are fun and has many uses.,72.38807592462535,0.9740683436393738,0.9032258064516129,0.9032258064516129,0.8157303370786517
ഈ tablet എന്റെ sonക്ക് perfect ആണ് 3 വാങ്ങി kids love ചെയ്യുന്നു Amazon app storeൽ kidsക്ക് tons free games ഉണ്ട് 4 5 10 വയസ്സുള്ള kidsക്ക് best cheap tablet performance lag ഇല്ല camera use ചെയ്യാറില്ല,"This tablet has been perfect for my son. I actually bought 3 and my kids love it. The amazon app store has tons of free games for kids (panda, toca, etc.) my kids are 4, 5 and 10. In my opinion best cheap tablet for a family on the go. Screen is good for kids, seen no lag in performance also. Not sure about camera they never use it.",This tablet is perfect for my son. I bought 3 of them and my kids love them. Tons of free games for kids on the Amazon app store. This is the best cheap tablet for kids ages 4 and 5. 10 years old. Does not lag in performance and does not use a camera.,48.72006292662738,0.9215263724327087,0.6829268292682927,0.4715447154471545,0.4746240601503759
"എനിക്ക് 3 iPad ഉണ്ട്, അതിനാൽ ഈ pad വാങ്ങുമ്പോൾ unsure ആയിരുന്നു. പക്ഷേ ഇത് great ആയി work ചെയ്യുന്നു, use ചെയ്യുന്നത് enjoy ചെയ്തു. price ന് definitely worth ആണ്.",I have 3 iPad so wasn't sure how I would feel about buying this pad. But it works great and enjoyed using it. For the price you pay it's diffidently worth it.,I have 3 Ipads so I was not sure when I would buy this pad. But it works great and I have enjoyed using it. Definitely worth the price.,52.32430819556237,0.9500320553779602,0.6349206349206349,0.6031746031746031,0.6293264164707789
"Christmas ന് wife ന് Echo വാങ്ങി, അവൾ questions ചോദിക്കാൻ music play ചെയ്യാൻ shopping list add ചെയ്യാൻ use ചെയ്യുന്നു. very useful ആണ്, setup use ചെയ്യാനും easy ആണ്","Purchased the Echo for my wife for Christmas. She loves to use it throughout the day asking questions, playing music and adding items to her shopping list. It is very useful and also easy to set up and use.",I bought the Echo for my wife for Christmas and she uses it to ask questions play music and add to her shopping list. Very useful and easy to set up and use.,57.338951367341394,0.9574558734893799,0.7222222222222221,0.6944444444444444,0.7181870188537808
"good deal great product ആണ്, trusted brand ൽ നിന്ന് affordable tablet ആണ്",Good deal and great product. An affordable tablet from a well known trusted brand,Good deal great product affordable tablet from a trusted brand.,68.59043001277819,0.9495270848274231,0.8333333333333333,0.8333333333333333,0.7180459639986414
"ഈ device ൽ picture quality love ആണ്, 4K കൊണ്ട് can't go wrong, TV screen ൽ streaming amazing ആണ്, good job Amazon",I love the picture quality from this device. Can't go wrong with a 4k . Also the picture steaming on the TV screen amazing. Good job amazon.,Love the picture quality on this device. With 4K you can't go wrong. Streaming on tv screen is amazing. Good job Amazon.,58.617510908000824,0.9360394477844238,0.76,0.68,0.698259139824802
price ന് decent tablet ആണ്. ചില apps download ചെയ്യാൻ വരുന്നില്ല.,For the price a decent tablet. Some apps don't want to download.,Decent tablet for the price. Some apps don't come to download.,71.19121349569693,0.927345871925354,0.8799999999999999,0.7199999999999999,0.8597752273539573
"initially impressed ആയിരുന്നു, Alexa voice recognition issues ഉണ്ടാകും, overall small issue ആണ്, വീണ്ടും വാങ്ങും.",at first I was super impressed but there are times when Alexa has voice recognition issues. overall not a really big deal so I would purchase again.,I was very impressed with this at first. I have noticed that Alexa can have voice recognition issues. Overall it is a minor issue. I would buy again.,46.15577231946084,0.9379168152809143,0.509090909090909,0.43636363636363634,0.4573512158703072
Nest Philips Hue ഒപ്പം easy integrate ചെയ്യാം new features frequently add ചെയ്യുന്നത് ഇഷ്ടമാണ്,Easy to use and integrate with Nest and Philips Hue. I like that new features seem to be added frequently.,Easy to integrate with Nest Phillips Hue. Love the fact that new features are added frequently.,64.11946262773264,0.9519323706626892,0.6111111111111112,0.6111111111111112,0.6226379440665155
"easy setup ആണ്, Echo voice search nice touch ആണ്, good apps ഉണ്ട്.",Easy setup and the Echo voice activated searches is a nice touch. Good set of applications as well.,Easy set up. Nice touch to voice search on Echo. Good apps.,34.684945327341005,0.9274853467941284,0.4666666666666666,0.26666666666666666,0.3815384615384616
"എന്റെ nine year old daughter ന് ഇത് കിട്ടി, അവൾ ഇത് love ചെയ്യുന്നു. Netflix watch ചെയ്യാനും games play ചെയ്യാനും anything അവൾ ഇഷ്ടപ്പെടുന്നതിന് ഇത് great ആയി work ചെയ്യുന്നു.",Got this for my nine year old daughter and she loves it. Works great for her to watch Netflix and play games and anything she likes doing.,Got this for my nine year old daughter and she loves it. Works great for her to watch Netflix play games and anything she likes.,90.9484625001631,0.9821847677230835,0.9615384615384615,0.9615384615384615,0.9345231290961744
"daily use ചെയ്യുന്നു, never fails. great product ആണ്",Being used on a daily basis and never fails. Great product,I use it daily and it never fails. Great product.,57.628187975868286,0.9564092755317688,0.5714285714285713,0.5714285714285713,0.5260416666666666
"Alexa initially തിരഞ്ഞെടുക്കാൻ hesitate ചെയ്തു, പക്ഷേ ഇപ്പോൾ fan ആണ്. husband music playlists love ചെയ്യുന്നു, ഞാൻ മറ്റ് കാര്യങ്ങൾക്കായി use ചെയ്യുന്നു. shopping list, to do list trips save ചെയ്യുന്നു.","After not being extremely keen on choosing ""Alexa"" for my husband's birthday gift I am now a total fan! While he loves the customized music play lists, I use her for just about everything else! Her shopping and to do lists have saved me countless trips (and gas) for what I would normally forget to do while I'm out the first time! (Great for Earth Day conservation)!",I was hesitant to choose Alexa but am a huge fan of hers. My husband loves her music and playlists and I use it for other things. She keeps a shopping list and to do list for trips.,23.798337015029034,0.8965071439743042,0.3925233644859813,0.2616822429906542,0.21397194147473997
Reception ഉം WiFi interface ഉം Roku നേക്കാൾ outstanding ആണ്.,reception and wi fi interface is outstanding much better than roku,The reception and the WiFi interface is outstanding compared to the Roku.,60.56178227955117,0.9050551652908325,0.5217391304347826,0.5217391304347826,0.5022321428571428
"PlayStation Vue വേണ്ടി വാങ്ങി, വളരെ satisfied ആണ്, highly recommend ചെയ്യുന്നു.","I bought this for PlayStation Vue, and I am very satisfied with it. Highly recommend!",I bought this for PlayStation Vue and I am very satisfied with it. I highly recommend it.,87.67791659922072,0.9899762272834778,0.9375,0.9375,0.8469656422651932
അതിന്റെ functions perform ചെയ്യുന്നു പക്ഷേ command ൽ multiple songs play ചെയ്യാൻ കഴിയുന്നുവെങ്കിൽ നന്നായിരിക്കും കൂടാതെ headphone jack ഉണ്ടെങ്കിൽ നല്ലത്,It does perform functions as it is supposed to. It would be nice if it would play more than one song on command to do so. Also would be nice if it had a head phone jack.,It performs all of its functions but I would like it to be able to play multiple songs at command and have a headphone jack.,35.79462624451779,0.9184943437576294,0.3548387096774193,0.2903225806451613,0.24373583225388598
cable pay ചെയ്യാൻ ഇല്ലാത്തവർക്ക് അല്ലെങ്കിൽ TV smart ആക്കാൻ ആഗ്രഹിക്കുന്നവർക്ക് perfect ആണ്.,Perfect for somebody who doesn't want to pay for cable or turn their tv into a smart tv,Perfect for someone who can't afford to pay for cable or just wants to make TV smarter.,48.81242198752254,0.9450299143791199,0.5405405405405405,0.5405405405405405,0.5688961988304093
"Alexa terrific product ആണ്, ഇത് പറയുന്നത് പോലെ exactly work ചെയ്യുന്നു, എല്ലായ്പ്പോഴും learn ചെയ്യുകയും grow ചെയ്യുകയും ചെയ്യുന്നു, അതുകൊണ്ട് home ന് കൂടുതൽ beneficial ആണ്. 3 weeks ആയി use ചെയ്യുന്നു, എല്ലാവരും പറയുന്നത് പോലെ തന്നെ ആണ്",Alexa is a terrific product that does exactly what it says it will do and the fact that it is always learning and growing makes it even more beneficial to your home I've used it for almost 3 weeks now and it is just like everybody says it is,Alexa is a terrific product it works exactly as it says it will it learns and grows all the time so it is more beneficial for the home. I have had Alexa for 3 weeks now and it is exactly what everyone says it is.,51.945193408848844,0.9412389397621155,0.6526315789473685,0.5894736842105264,0.614482744216162
"daughter ന് വാങ്ങി, അവൾ since purchase മുതൽ use ചെയ്യുന്നു, kids ന് cheap worth ആണ്",I bought my daughter one an she literary have been on it every sense I purchased I would definitely approve this on the market for the little ones cheap and worth every penny,Bought this for my daughter and she has been using it since she purchased it. Cheap and well worth the money for kids.,30.321911707476445,0.9020524024963379,0.4642857142857143,0.35714285714285715,0.28143261420853394
"ഞാൻ 3 months മുമ്പ് വാങ്ങി, ഇത് വളരെ good work ചെയ്യുന്നു. എന്റെ kid holidays enjoy ചെയ്യുന്നു",I have bought 3 months ago and it is working very good. my kid is enjoying on holidays,I bought this 3 months ago and it works very good. My kid enjoys the holidays.,53.11270404621472,0.9609969258308411,0.7058823529411765,0.7058823529411765,0.7334509112286891
"easy to use ആണ്, many apps ഉണ്ട്, recommend ചെയ്യും.",It is easy to use and has many apps. I would recommend,Easy to use and has many apps. Would recommend.,77.85955440384221,0.9484196305274963,0.8571428571428571,0.8571428571428571,0.7707031250000002
love ചെയ്യുന്നു. purchase ന് happy ആണ്. expected എല്ലാം ചെയ്യുന്നു,Love it. Very happy with purchase. Does everything I expected .,Love it. Happy with purchase. Does everything I expected.,86.38495374833639,0.9788749814033508,0.9473684210526316,0.9473684210526316,0.9280792420327304
"news music weather എല്ലാം cover ചെയ്യുന്നു. Amazon Echo mornings showers fun ആക്കുന്നു. voice recognition best ആണ്, living room ൽ നിന്ന് പോലും Alexa voice കേൾക്കും","From news, to music, to the weather and much more. The amazon echo makes mornings and showers a lot more fun! The voice recognition is best I've ever seen. Alexa can hear me from my bedroom while its stationed in the living room.",Cover news music weather etc. Amazon Echo makes mornings and afternoons fun. Voice recognition is the best and you can hear Alexa voice from living room as well.,41.32779268384946,0.896565854549408,0.5833333333333334,0.5000000000000001,0.4056715176715176
"price ന് great tablet ആണ്, so cheap ആണ്, fish tank interface ആയി use ചെയ്യുന്നു.",Great tablet for the money so cheap that I use it for a stand alone interface for my fish tank,This is a great tablet for the price. So cheap. I use it as a fish tank interface.,48.12220064098857,0.9237325191497803,0.6842105263157895,0.631578947368421,0.5714033383378964
"initially getting used to വേണം, പക്ഷേ new apps constantly വരുന്നു, usefulness increase ചെയ്യുന്നു. kitchen ൽ music cooking timers shopping list news games use ചെയ്യുന്നു","Takes some getting used to but new apps are being developed all the time which increases the usefulness of this product each week. Have ours in the kitchen for music, cooking timers, shopping list, news, games and more.",Initially I needed something to get used to but new apps are constantly popping up and increasing usefulness. I use it in my kitchen for music cooking setting timers shopping list news games etc.,47.69170092449231,0.9126535654067993,0.5,0.4722222222222222,0.472371000490093
"nonprofit ന് door prize gift ആയി വാങ്ങി. അവർ അത് love ചെയ്തു, reviews കണ്ട് impressed ആയി, gift ആയി donate ചെയ്തത് proud ആണ്","I bought this to give as a door prize gift for a nonprofit. they loved it, I was impressed with the reviews and proud to donate it as a gift.",I bought this for a non-profit as a door prize gift. They loved it and were impressed with the reviews. I am proud to have donated as a gift.,68.12452491202245,0.9634719491004944,0.8000000000000002,0.6666666666666666,0.7716642888158303
very good e-reader ആണ്. back light വളരെ like ആണ്. carry ചെയ്യാൻ very light ആണ്.,very good e-reader. like the back light very much. very light for carrying around.,Very good e-reader. I like the back light very much. Very light to carry.,68.27077597878353,0.9684467911720276,0.8000000000000002,0.8000000000000002,0.8739869281045751
"tablet work ചെയ്താൽ daughter ന് great ആയിരിക്കും, ഇപ്പോൾ return ചെയ്യണം, screen ൽ black grey lines ഉണ്ട്, home screen വരില്ല, new one better ആയിരിക്കും എന്ന് പ്രതീക്ഷിക്കുന്നു.",The tablet could be great for my 4 year old daughter if it worked properly. As of right now I need to return it to see if a new one will work. There are black and grey lines across the screen most of the time. It will not go to the home screen so my daughter can play on it. I am hoping a new one will not be faulty.,If the tablet works it will be great for my daughter. Now I have to return it. The screen has black and gray lines on it. The home screen will not come on. I hope the new one is better.,37.84996354529803,0.931896448135376,0.5636363636363636,0.4181818181818182,0.46869009848635074
"gift ആയി വാങ്ങി, വീണ്ടും വാങ്ങും.",I bought this item ad a gift and would buy it again hands down.,I bought this as a gift and will buy it again.,52.09794367890711,0.953582227230072,0.7200000000000001,0.7200000000000001,0.6585034013605443
tablet older kids ന് added boundaries ഒപ്പം good ആണ്.,tablet is good for older kids with added boundaries,Tablet is good for older kids with added boundaries.,97.04640614972307,0.9952129125595093,1.0,1.0,0.9883326549993218
"Fire TV ന് great interface ഉണ്ട്, വളരെ fast ആണ്.",The Fire TV has a great interface and is very fast.,The fire tv has a great interface and is very fast.,81.53761233831837,0.9837450981140137,1.0,1.0,0.9997106481481481
എന്റെ 2.5 year old ഇത് love ചെയ്യുന്നു rubber case കൊണ്ട് break ചെയ്യില്ല games time control ചെയ്യാം educational fun mix ആണ് പക്ഷേ charging cord easy ആയി break ആകുന്നു port loose ആകും,"My 2 1/2 year old loves this. He can't break it with the thick rubber case, and we can control the games he plays, and how long he plays. Great mix of educational and fun items. The only problem is the charging cord is a bit too easy to break. If they pull it off the charger, it makes the port loose and you have to get the right angle for it to charge.",My 2.5 year old loves this. He won't break it with a rubber case. He can play games control time and he can have a lot of educational fun. It is a nice mix but the charging cord breaks easily and the port gets loose.,39.30677802864459,0.9206672310829163,0.5691056910569106,0.43902439024390244,0.3609747490589711
"use ചെയ്യുമ്പോൾ learn ചെയ്യുന്നു, sale ൽ വാങ്ങി, disappointed അല്ല.",The more I use it the more it learns caught this on sale and have not been disappointed,I am learning how to use it. I bought it on sale and I have not disappointed.,44.162161407628815,0.8989085555076599,0.5714285714285715,0.5714285714285715,0.5294278800054792
Firestick ഏത് user നും ഞാൻ highly recommend ചെയ്യുന്നു. ഏത് age നും great ആണ്,I highly recommend the firestick to any user. Great for any age,I highly recommend the firestick to any user. Great for any age.,99.597116935246,0.9960138201713562,1.0,1.0,0.9862685758164326
എന്റെ Amazon echo ഞാൻ love ചെയ്യുന്നു. Amazon software update ചെയ്യുന്നതിനാൽ Alexa daily new useful things learn ചെയ്യുന്നു,I love my Amazon echo. Amazon is always updating the software so Alexa is always learning new things that can be useful on a daily basis.,I love my Amazon echo. Alexa learns new useful things every day as the Amazon software is updated.,43.91747191807471,0.9521007537841797,0.5909090909090908,0.3636363636363637,0.5637254901960784
"child ന് use ചെയ്യാൻ very easy ആണ്. ഞാൻ ഇത് എന്റെ child നായി വാങ്ങി, navigate ചെയ്യാൻ പ്രശ്നമൊന്നുമില്ല",Very easy for a child to useI bought this for my child. He's had no trouble navigating in learning the different tools to use to navigate through it.,Very easy for a child to use. I bought this for my child and have had no trouble navigating.,53.74515315883581,0.9518219232559204,0.6666666666666666,0.625,0.5823559670781894
sound quality amazing ആണ്. വളരെ fun ആണ്. daily enjoy ചെയ്യുന്നു.,Sound quality amazing! So much fun! Enjoy it every day!,The sound quality is amazing. So much fun. Enjoying it everyday.,66.65621341655516,0.9340873956680298,0.6666666666666666,0.6666666666666666,0.5725190839694658
"granddaughter birthday ന് വാങ്ങി, അവൾ love ചെയ്തു, മറ്റൊരാൾക്കും വാങ്ങി, ഇരുവരും love ചെയ്തു.",Got this for my granddaughters birthday and she loved it so my other granddaughter wanted one so I brought another one and they both loved them,I bought this for my granddaughter for her birthday and she loved it. I also bought one for someone else and they both loved it.,56.87973756457344,0.9335187077522278,0.5882352941176471,0.5490196078431373,0.5381944444444445
"old Kindle ഉണ്ടായിരുന്നു, ഇപ്പോൾ faster processing upgradable storage long battery life ഉള്ള improvements ഉണ്ട്, very happy ആണ്","I have an older Kindle and enjoyed it very much. However, there is so much more improvement in this tablet with faster processing speed, upgradable storage and longer battery life. I'm really happy!",I had an older Kindle and am very happy with it. Now I have improvements such as faster processing upgradeable storage and longer battery life.,54.04691541036859,0.9373999238014221,0.6101694915254237,0.4745762711864407,0.5347850802396257
"kid prof free books games ഒപ്പം വരുന്നു, ഇഷ്ടപ്പെട്ടു",Kid prof and comes with free books and games I like it,My kid prof comes with free books and games. He liked it.,70.91351190737186,0.9419455528259277,0.75,0.75,0.8086065573770491
speaker quality better than expected kids Alexa games enjoy ചെയ്യുന്നു പക്ഷേ distance voice commands നല്ലതല്ല,The quality of the speaker is better than I expected and my kids really enjoy playing games with Alexa. The only criticism that I have is that it doesnt do well with voice commands from a distance.,The speaker quality is better than expected. The kids enjoy playing Alexa games but the voice commands for the distance are not as good.,44.02955025053036,0.926865816116333,0.5573770491803279,0.45901639344262296,0.3816380663671303
"5 year old ന് perfect ആണ്, iPad ഉപയോഗിച്ചിരുന്നതിനാൽ setup slightly off ആയിരുന്നു, പക്ഷേ ഇപ്പോൾ well handle ചെയ്യുന്നു.",Perfect for my now 5 year old alittle off setting up since use to an iPad but she's doing great with it,Perfect for my 5 year old. I was using an iPad so I was a little off set up but now it handles well.,46.10000065127357,0.9135200381278992,0.5531914893617021,0.425531914893617,0.5949451597520269
രാവിലെ wake up ചെയ്ത് Alexa വഴി calendar weather എളുപ്പത്തിൽ ലഭിക്കുന്നത് ഇഷ്ടമാണ്. പിന്നെ favorite radio station play ചെയ്യാൻ പറയാം. evenings ൽ cooking ന് measurement conversions help ചെയ്യുന്നു Jeopardy കളിക്കുന്നു. കൂടുതൽ features കണ്ടെത്തുന്നു,"Love waking up in the morning & easily getting my calendar & the weather from Alexa. Then I can tell Alexa to play my fav morning radio station. In the evenings, she helps me cook with measurement conversions & we play daily Jeopardy:). And I keep discovering more that we can do with this fun device!",I like waking up in the morning and getting the weather on my calendar easily through Alexa. I can tell her to play my favorite radio station after that. Measurement and conversions help me cook at evenings and play Jeopardy. Looking for more features.,49.7070775513626,0.9141767024993896,0.6391752577319587,0.4536082474226804,0.42341463414634145
screen resolution original Kindle നെക്കാൾ better ആണ്. backlight love ചെയ്യുന്നു.,The screen resolution is so much better than the original Kindle. Love the backlight.,The screen resolution is much better than the original Kindle. Love the backlight.,94.00180064454685,0.9940518736839294,0.962962962962963,0.962962962962963,0.9422781271837876
product durable ആണ് പല waysൽ user friendly ആണ്,The product is quite durable and user friendly in many aspects.,The product is durable and user friendly in many ways.,72.7215407439529,0.9818511009216309,0.8571428571428572,0.8571428571428572,0.8289915966386556
"ഞങ്ങൾ എല്ലായ്പ്പോഴും Apple use ചെയ്തതിനാൽ initially worry ഉണ്ടായിരുന്നു, പക്ഷേ great buy ആയി. iPad പോലെ tons of games ഉണ്ട്, Hulu, Netflix access ഉണ്ട്. iPads പകരം ഇവ വാങ്ങിയത് നല്ലതായി തോന്നുന്നു",I was a little worried getting these since we have always had Apple but wow what a great buy. Tons of games same as iPad and Hulu and Netflix access. Thank god I grabbed these instead of iPads,We were always worried about the Apple because we have it but it was a great buy. It has tons of games like an iPad and has access to Hulu and Netflix. I feel good that we bought these instead of iPads.,53.33060518594267,0.9338096976280212,0.6,0.5,0.5973005470033361
"initially toy പോലെ തോന്നി, പക്ഷേ Echo home automation connect ചെയ്തപ്പോൾ key part ആയി. car connect അടക്കം connections കൊണ്ട് daily essential ആയി, worth it.","Originally figured this would be almost a toy, but as I easily started connecting the Echo to my existing home automation components I realized this would become a key part of my home. Throw in the different connections the Echo can make (with my car, for example) and you now have an essential component to your day...absolutely worth it!",At first it seemed like a toy but when the Echo connected to the home automation the key became a part of the device. With the connections it has to connect to the car it has become a daily necessity. Well worth it.,28.81130265211785,0.9048383831977844,0.4077669902912621,0.3300970873786408,0.2459312403697997
on the go നായി great tablet ആണ്. movies കാണാനും book read ചെയ്യാനും good size screen ഉണ്ട്.,Great tablet for on the go. Good size screen to watch movies or read book.,Great tablet for on the go. Good size screen for watching movies and reading a book.,74.1085665625762,0.9799971580505371,0.7096774193548386,0.7096774193548386,0.849122807017544
amazing price ൽ sale ആയതിനു പുറമേ Kindle parental controls എനിക്ക് ഇഷ്ടമാണ്,"Not only was this on sale for an amazing price, but I love the parent controls on the Amazon Kindle!",I love the Kindle parental controls in addition to being on sale at an amazing price.,47.891771859926486,0.9204850792884827,0.5555555555555556,0.2777777777777778,0.44570440130693834
"smart home devices control great ആണ്. Pandora sound great ആണ്, improvements ഇഷ്ടമാണ്.",Great control of smart home devices. Pandora sounds great. Love the continuing improvements each week.,Control of smart home devices is great. The sound from Pandora is great and I like the improvements.,56.098048649048415,0.9262676239013672,0.606060606060606,0.5454545454545454,0.5957799596852851
"movies ഇഷ്ടമാണെങ്കിൽ worth ആണ്. setup ന് friend help വേണം, പക്ഷേ works great ആണ്",If you like movies it's worth it. Had to have a friend help us set it up but it works great,If you like movies it's worth it. You may need a friend to help you set it up but it works great.,75.03853076736698,0.9704662561416626,0.8444444444444444,0.8,0.8344827586206895
