source,target,prediction,chrf,bertscore_f1,rouge1,rougeL,meteor
"screen adequate ആണ്, service reliable ആണ്. gift ആയതിനാൽ use ചെയ്തില്ല. elderly lady use ചെയ്യാൻ കഴിഞ്ഞില്ല. ഇപ്പോഴും എന്റെ কাছে ഉണ്ട്, primary tablet ന് backup ആണ്.","The screen is adequate and the service is reliable. I did not play with it much due to it being a gift. Sadly the person it was purchased for was unable to hold onto it long enough to use it (elderly lady). I still have it though, and it's a great little backup to my primary tablet.",The screen is adequate and the service is reliable. I did not use it because it was a gift. The elderly lady could not get it to use. I still have it with me and it is a backup for my primary tablet.,50.72620090040775,0.940916121006012,0.7128712871287128,0.6138613861386139,0.5914718860834796
so far very satisfied ആണ്. easy to use great price ആണ്,Very satisfied so far. Easy to use and great price,Very satisfied so far. Easy to use and great price.,99.48221484529137,0.9965139627456665,1.0,1.0,0.9809396173032536
remote controller install operate easy ആണ്,Easy peasy to install and operate remote controller!,Easy to install and operate remote controller.,87.08769700965158,0.9662594199180603,0.9333333333333333,0.9333333333333333,0.7773446457234581
"very inexpensive ആണ്, boys വേണ്ടി വേണ്ടതെല്ലാം ചെയ്യുന്നു.",Really inexpensive and does everything I need it to for my boys!,Very inexpensive and does everything the boys need it to do.,68.1668112562309,0.9549189805984497,0.6956521739130435,0.6086956521739131,0.6038032945736435
"tablet everything ചെയ്യുന്നു, screen good ആണ്, expandable storage awesome ആണ്. apps selection limited ആണ്, പക്ഷേ issue ഇല്ല.",This tablet does everything that we need it to do. The screen looks really good and it doesn't seem to be under powered. The expandable storage feature is awesome if you want to store music and movies on it. The only thing that is a negative is the limited selection of apps for it. I knew about it before I bought it and it hasn't been an issue yet.,The tablet does everything I need it to do. The screen is good and the expandable storage is awesome. The selection of apps is limited but I have had no issues with it.,37.3548263662052,0.9315556287765503,0.5192307692307692,0.4230769230769231,0.27192449994218987
"tablet use ചെയ്യാത്ത എന്റെ mother വേണ്ടി ഇത് വാങ്ങി, ഇപ്പോൾ തന്നെ അവൾ ഇത് love ചെയ്യുന്നു, retirement ശേഷം സമയം spend ചെയ്യാൻ ഇത് help ചെയ്യുന്നു.",Bought this for my mother who has not used a tablet often and already she loves it and it helps to occupy her time since she has retired.,Bought this for my mother who doesn't use a tablet and she already loves it. Helps her spend time after retirement.,48.79952950580099,0.9526084661483765,0.64,0.6,0.6019827963259949
"8 year old daughter ന് great ആണ്, അവൾ ഇത് love ചെയ്യുന്നു, Christmas ൽ കിട്ടി, daily use ചെയ്യുന്നു.",Great for my 8 year old she loves it. She got it for christmas and plays with it everyday.,Great for my 8 year old daughter and she loves it. Got it for Christmas and uses it every day.,67.22399854387074,0.9638926982879639,0.7692307692307692,0.7692307692307692,0.7879761885239179
"tablet ആദ്യത്തിൽ ഇഷ്ടപ്പെട്ടു, പക്ഷേ lot of settings change ചെയ്യേണ്ടി വന്നു. works good ആണ്, പക്ഷേ ads എനിക്ക് ഇഷ്ടപ്പെട്ടില്ല",I started out liking the tablet but having to change a lot of the settings. It works good but I really did not like the advertisements that were appearing.,I liked the tablet at first but had to change a lot of settings. It works good but I didn't like the ads.,47.80010945681637,0.9683529734611511,0.6415094339622641,0.6415094339622641,0.7231088660943941
"Black Friday ൽ Amazon Fire tablet $33 ന് വാങ്ങി, expectations exceed ചെയ്തു. useless apps remove ചെയ്തതിന് ശേഷം 13 yr old ന് set ചെയ്തു, വീണ്ടും വാങ്ങും","I purchased the Amazon Fire tablet for $33.00 during black Friday and it has exceeded my expectations. Once I cleared all the clutter of useless apps, I was able to set it up just right for my 13 yr old son. Would definitely purchases again.",I bought the Amazon Fire tablet on Black Friday for $33 and it exceeded my expectations. I set it up for my 13 yr old after removing all of my useless apps. I'll buy it again.,47.20365845474633,0.9517645835876465,0.6987951807228915,0.5301204819277109,0.5307348682535642
"എന്റെ Amazon box love ചെയ്യുന്നു. easy to use ആണ്, good internet ഉണ്ടെങ്കിൽ buffering ഇല്ല. Apple TV compare ചെയ്തപ്പോൾ ഇത് better purchase ആണ്.","I love my Amazon box!! It's easy to use and with the right internet connection, there's no buffing or waiting for movies to download. I compared it to the Apple TV & for the overall money, this was the better purchase.","Love my Amazon box. Easy to use and if you have a good internet connection, no buffering. Compared to my Apple TV, this is a better purchase.",42.94135751525533,0.9351237416267395,0.5217391304347826,0.5217391304347826,0.431425522646343
ഞാൻ iPad മാത്രം ഉപയോഗിച്ചിരുന്നുവെങ്കിലും Android tablet വേണമായിരുന്നു you get what you pay for build quality price match ആണ് ads annoying ആണ്,"Full disclosure, I've only had iPads in the past. I needed an android based tablet as a 3rd party app that I needed was yet IOS supported. You get what you pay for. Build quality, touch and feel, yes it's equal to the price. Constant adds urging you to make various Amazon based purchases...not my cup of tea but I guess fills a price point and need.","I've only had an iPad but wanted an Android tablet. You get what you pay for, build, quality and price match. The ads are annoying.",23.489533590143854,0.8871945738792419,0.39583333333333326,0.35416666666666663,0.2727821249793718
"Amazon echo wonderful product ആണ്, എല്ലാവർക്കും recommend ചെയ്യും",The Amazon echo is a wonderful product and I would recommend it to everyone.,The Amazon echo is a wonderful product. I would recommend it to everyone.,91.42643238814676,0.9936975836753845,0.962962962962963,0.962962962962963,0.9319727891156462
"ഞങ്ങളുടെ child നായി inexpensive tablet അന്വേഷിച്ചു, sale ൽ വാങ്ങി, screen protector, child case വാങ്ങി. well work ചെയ്തു, daily limits set ചെയ്യാം, വീണ്ടും വാങ്ങും",Was looking for an inexpensive tablet for our child. Got this while on sale and ordered a screen protector and child case. Has worked well. Can set daily limits to prevent them from using to much. Would buy again.,We were looking for an inexpensive tablet for our child. We found it on sale and purchased a screen protector and a child case for our child. It worked well and we can set daily limits on how long it lasts. We will buy it again.,61.02440352141316,0.9456932544708252,0.5882352941176471,0.5882352941176471,0.5435820051934755
"ഞാൻ ഒരെണ്ണം വാങ്ങി, പിന്നെ മറ്റൊന്ന് എന്റെ niece നായി വാങ്ങി. അവൾ love ചെയ്യുന്നു. games കളിക്കുന്നു, reading ചെയ്യുന്നു, emails check ചെയ്യുന്നു","I bought one of these and then bought another for my neice. She loves it. Plays games, reads, checks emails.","I bought one for myself and another for my niece. She loves it. She plays games, reads, checks her emails.",65.55385834451201,0.9652042984962463,0.75,0.75,0.7500000000000001
"എന്റെ father 60s ൽ ആയതിനാൽ tablet ഇല്ലാത്തതിനാൽ ഞാൻ ഇത് വാങ്ങി. അവൻ ഇത് love ചെയ്യുന്നു, അവന്റെ എല്ലാ needs നും works ചെയ്യുന്നു",Bought this for my father as he is in his 60s and never had a tablet before. He loves it and it works for all his needs.,I bought this because my father was in his 60s and didn't have a tablet. He loves it and it works for all his needs.,67.09858508538798,0.9701176881790161,0.7547169811320754,0.7547169811320754,0.7567774314392747
"new Kindle love ചെയ്യുന്നു, login ചെയ്താൽ books എല്ലാം sync ആയി, excellent purchase ആണ്.","Love my new Kindle! Only had to login, and all my books were there from older Kindle...Excellant Purchase!!",Love my new Kindle. Once I log in all my books are synced up. Excellent purchase.,42.63276045096085,0.9162505269050598,0.45714285714285713,0.45714285714285713,0.36616758602574206
"Alexa fabulous ആണ്, anything ചോദിച്ചാൽ answer നൽകും, pizza order, lights on, Uber order ചെയ്യാം, secretary നേക്കാൾ better.","Alexa is fabulous. Just ask her anything and she will answer right away. She can order a pizza, turn on your lights and order an uber. Better than a secretary.","Alexa is fabulous. She can ask anything and answers it. She can order pizza, lights on, and even order uber. Much better than my secretary.",53.299889247793296,0.9423354864120483,0.6909090909090909,0.6181818181818183,0.6445086705202312
"phone ൽ movies കാണുകയായിരുന്നു, ഇപ്പോൾ tablet ൽ watch ചെയ്യുമ്പോൾ awesome ആണ്.",all i can say it is awesome she was watching movies on her phone now she watch them on her tablet,I was watching movies on my phone and now I watch on my tablet and it's awesome.,46.21545965294486,0.9305780529975891,0.6153846153846153,0.5128205128205129,0.45522836538461536
"കുറച്ചു കാലമായി use ചെയ്യുന്നു, wonderful ആണ്, മറ്റൊരു tablet ഉണ്ടെങ്കിലും reading ന് Kindle മാത്രം use ചെയ്യുന്നു, extremely well work ചെയ്യുന്നു, Amazon Prime ഉപയോഗിക്കുന്നവർക്ക് no brainer ആണ്.",I have been using this for a bit now. It's wonderful. I also have another tablet but use the kindle exclusively for reading. The kindle works extremely. If you use amazon prime this is a no brainer.,I've been using it for a while and it's been wonderful. I have another tablet but I only use the kindle for reading. It works extremely well and is a no brainer to anyone who uses amazon prime.,59.307651593635505,0.9599222540855408,0.6666666666666667,0.6153846153846154,0.6090568475452196
"Amazon Fire TV excellent purchase ആയിരുന്നു. Cable TV cancel ചെയ്തതിൽ regret ഇല്ല. Hulu, Showtime, Netflix stream ചെയ്യുന്നു. Beat ചെയ്യാൻ കഴിയില്ല.","The Amazon Fire TV was an excellent purchase. I do not regret canceling cable TV. Streaming Hulu, Showtime, Netflix when I want. You can't beat it.","The Amazon Fire TV was an excellent purchase. I have no regrets about canceling my cable TV. It streams Hulu, Showtime and Netflix. You can't beat it.",71.68375426942252,0.9728984832763672,0.7272727272727273,0.7272727272727273,0.7973978467805629
"Fire stick movies വീട്ടിൽ easy ആയി ലഭ്യമാക്കുന്നു, HD format ൽ living room ൽ കാണാം.",The fire stick makes getting movies at home a breeze. Most movies can be seen in HD format from your living room.,The fire stick makes movies easy to have around the house and can be seen in the living room in HD format.,51.728476368989895,0.948125422000885,0.5909090909090909,0.5,0.5800092980009298
"live tv കാണുന്നില്ലെങ്കിൽ great item ആണ്, pre installed apps downloads plenty ഉണ്ട് busy ആക്കാൻ.",This is a great item to have if you don't watch live tv. It has plenty of pre installed apps and downloads to keep anyone busy.,Great item if you don't watch live tv. Plenty of pre installed apps to keep you busy.,56.71416278631482,0.9597530364990234,0.7555555555555556,0.7555555555555556,0.6592502045523999
"Great product ആണ്, അത്ര നല്ലത് ആയതിനാൽ 4 എണ്ണം വാങ്ങി. 3 gifts ആയി, അവർയും love ചെയ്യുന്നു.",great product so good in fact I bought 4 of them. 3 as gifts and they love thiers too.,"Great product, got 4 of these because it was so good. 3 as gifts and they love them too.",60.302792179080896,0.9444426894187927,0.7368421052631579,0.5789473684210527,0.7382997630331755
"Christmas presents ആയി ഞാൻ ഇവയിൽ 2 എണ്ണം വാങ്ങി, കാരണം last year എനിക്ക് ഒന്ന് കിട്ടി, അത് really liked. ഞാൻ mine എല്ലായിടത്തും കൊണ്ടുപോകുന്നു, beach, doctors office, in-laws, Las Vegas എന്നിവിടങ്ങളിൽ.","I bought 2 of these for Christmas presents because I got one for myself last year and really liked it. I take mine everywhere, on the beach, to the doctors office, to my in laws and Las Vegas just to name a few places.","I bought 2 of these as Christmas presents because last year I got one and it really liked it. I take my mine everywhere, the beach, doctors office, in-laws, Las Vegas, etc.",62.03556216931927,0.9534874558448792,0.7792207792207791,0.7012987012987013,0.6640625000000001
Amazon Fire Tablet ഞാൻ വാങ്ങിയത് 5-6 years ആയി ഉപയോഗിക്കുന്നതിനാൽ ആണ്. grandchildren ന് വേണ്ടി sturdy tablet വേണമെന്ന് ആഗ്രഹിച്ചു,I purchased the Amazon Fire Tablet because I have had one for about 5 or 6 years. I wanted a tablet that was sturdy and would last because I purchased it for 2 of my grandchildren,I bought the Amazon Fire Tablet because I've been using it for 5-6 years. I wanted to have a sturdy tablet for my grandchildren.,48.8229776673244,0.9470875859260559,0.6774193548387097,0.5806451612903226,0.41333333333333333
"children (7,11) വേണ്ടി വാങ്ങി, durable easy setup use ആണ്.","I purchased this item for my children, 7 and 11 it has been a good durable easy to use set up and use item.","Purchased for children (7,11). Durable and easy to set up and use.",38.631584800306996,0.9003351926803589,0.7027027027027027,0.6486486486486487,0.40888888888888886
word games monopoly play ചെയ്യാൻ കഴിയില്ല but otherwise great,Can't play word games or monopoly but other than that great,Can't play the word games monopoly but otherwise great,63.75379733224415,0.9336345195770264,0.7272727272727272,0.7272727272727272,0.635593220338983
I love the Amazon TV ഇത് amazing TV box എന്ന് വിളിക്കണം,"I LOVE THE AMAZON TV, THEY SHOULD CALL IT THE AMAZING TV BOX!!!",I love the Amazon TV. I should call this amazing TV box.,3.02576481732653,0.9185426831245422,0.8,0.8,0.5341317365269461
"ഈ tablet job done ചെയ്യുന്നു. ഇത് 50 dollar tablet ആണ്, അതിനാൽ limitations ഉണ്ട് എന്ന് മനസ്സിലാക്കണം. ഞാൻ വാങ്ങിയത് ചെയ്യാൻ ഇത് capable ആണ്, basically email read ചെയ്യാനും videos കാണാനും social media use ചെയ്യാനും. higher end tablet നോട് compare ചെയ്യരുത്, same അല്ല. നിങ്ങൾക്ക് price reflect ചെയ്യുന്ന value അറിയാമെങ്കിൽ complaints ഒന്നുമുണ്ടാകില്ല.","This tablet gets the job done! It is a 50 dollar tablet, so know it is limited in what it can do. It does what I purchased it to do. Basically read email, watch videos and to do social media. You shouldn't compare it to a higher end tablet. NOT the same! You'll have no complaints if you know going into purchasing, you get what the price reflects!","This tablet does the job done. It's a 50 dollar tablet, so you have to understand that it has limitations. It's capable of what I bought it for, basically reading email, watching videos, and using social media. Don't compare it to a higher end tablet, it's not the same. If you know the value that reflects the price you can't complain at all.",54.99524213768839,0.9419297575950623,0.6666666666666666,0.5507246376811593,0.5738836888138713
bright light low light ഇരുവരിലും works. battery long lasting ആണ്. മുഴുവൻ book finish ചെയ്തിട്ടും battery കുറവായി മാത്രം,Works in lots of light and very minimal light. Battery seems to last a long time. Finished an entire book (Maze Runner) and the battery indicator barely went down.,Works both in bright light and low light. Battery lasts a long time. I've done the whole book and the only thing I can complain about is the battery is not as good as it should be.,40.06524138790294,0.9009916186332703,0.3880597014925373,0.3880597014925373,0.47425908136763084
"Christmas gift ആയി wife ന് വാങ്ങി. അവൾ early Kindle ഉപയോഗിച്ചിരുന്നു. ഇത് lightweight ആണ്, separate light cover വേണ്ട. swipe ചെയ്ത് pages turn ചെയ്യുന്നത് ഇഷ്ടമാണ്. adjustable fonts ഉണ്ട്. book download ചെയ്താൽ list ൽ auto വരില്ല, search ചെയ്യണം എന്നതാണ് downside.","Bought for my wife as Christmas present. She has early version of Kindle. She likes how little it weighs, and doesn't need a cover with separate light. She also likes swiping to turn pages rather than pushing a button. It is easy to read and has adjustable fonts.Only negative is after downloading a book, she has to search for it, rather than it automatically appearing on list of books.","Bought this as a Christmas gift for my wife. She used to have an early kindle. It is lightweight and doesn't require a separate light cover. She likes swipe and turning pages. It has adjustable fonts. If you download a book, it doesn't automatically appear on the list unless you have to search. The only downside is that when you download a book, it doesn't appear on the list automatically.",48.12843333148266,0.920171320438385,0.5416666666666667,0.3888888888888889,0.4744897959183673
"original Kindle love ആയിരുന്നു, proper light ഇല്ലാതെ reading pain ആയിരുന്നു, backlit screen eyestrain ഇല്ലാതെ great ആണ്",I had the original kindle which I loved but it was a pain to always have to have it lit when reading without proper light. It is great to have the screen backlit without the eyestrain that comes with a tablet.,I loved the original kindle. It was so painful reading without proper light. The backlit screen is great with no eyestrain.,45.09486896386111,0.936114490032196,0.5806451612903225,0.4193548387096774,0.3979564250679996
ഈ tablet money ന് great value ആണ്. Amazon kids apps ഉപയോഗിച്ച് fun easy ആണ്.,This is a great value for the money. With Amazon's apps for kids it has been alot of fun and easy to use.,This tablet is a great value for the money. It's fun and easy to use with the Amazon kids apps.,59.705538477936884,0.9567995667457581,0.8444444444444444,0.6222222222222222,0.7201972877348086
"ഈ Samsung watch just what the doctor ordered ആണ്. ആരാണ് calling, texting, emailing എന്ന് എന്റെ health നോക്കുമ്പോഴും കാണാൻ കഴിയും! great product.","This Samsung watch is just what the doctor ordered. I can see who's calling,texting,e-mailing all while watching my health at the same time ! Great product","This Samsung watch is just what the doctor ordered. Can see who is calling, texting, emailing and checking my health! Great product.",70.34851538914955,0.951945960521698,0.7058823529411765,0.7058823529411765,0.734347442680776
"works great ആണ്, easy setup, simple navigation, layout ഉം options ഉം easy ആണ്","Works great, easy to setup, simple to navagate, layout and options are easily to use","Works great. Easy setup, simple navigation, easy layout and options.",55.00447525214446,0.9250745177268982,0.64,0.64,0.5326704545454545
smart home ഉണ്ടെങ്കിൽ ഈ device love ചെയ്യും Hue Nest products കൂടെ integrate ചെയ്ത് flawlessly work ചെയ്യുന്നു voice commands easy orderingക്ക് recommend,If you have a smart-home you're going to love this device. I have it integrated with my Hue and Nest products and it works flawlessly. Highly recommend for voice command to smart devices and easy ordering from Amazon.,Love this device if you have a smart home. Integrates with other Hue Nest products and works flawlessly. Voice commands. Recommend for easy ordering.,52.264517064002355,0.9387989640235901,0.6562500000000001,0.53125,0.5189556650246305
"Black Friday deal ൽ great price ന് tablets വാങ്ങി. ഞങ്ങളുടെ kids ഇത് love ചെയ്യുന്നു, അവരുടെ school programs ന് perfect ആണ്",We bought the tablets for our kiddos for a great price on a Black Friday deal! Our kiddos love it and it's perfect for their school programs!,Purchased these tablets on a Black Friday deal for a great price. Our kids love them and they are perfect for their school programs.,61.50691345795948,0.96352618932724,0.6923076923076924,0.5384615384615384,0.5387157991324658
"awesome device ആണ്, cable ഇല്ല, every room ൽ use ചെയ്യാം, plug and play ആണ്.","Awesome device, no cable for...one in every room, plug and play","Awesome device. No cable, can be used in every room. Plug and play.",60.74512993007458,0.9373278021812439,0.8,0.8,0.6897020443671161
"Amazon Fire TV ൽ more than satisfied ആണ്. മുമ്പ് stick ഉണ്ടായിരുന്നു, ഇത് far superior ആണ്. USB വഴി wireless mouse keyboard ഉപയോഗിക്കാം, WiFi അല്ലെങ്കിൽ Ethernet option ഉണ്ട്. hardwired faster ആണ്. highly recommend ചെയ്യുന്നു.","More than satisfied with my Amazon - Fire TV. I previously had a ""stick"" and gave it to my friend. This product is FAR SUPERIOR. I love that you can use a wireless mouse/keboard via USB port, and have the option using WiFi or an Ethernet cable for network connection. SO MUCH FASTER when hardwired. I RECOMMEND EVERYONE CHOOSE THIS... Definitely worth the couple xtra $$",I am more than satisfied with the Amazon Fire TV. I used to have the stick and this is far superior. You can use the wireless mouse keyboard via USB and have the option to have a Wi-Fi or Ethernet. The hardwired is much faster. Highly recommend.,36.993947759444936,0.9124109148979187,0.6194690265486725,0.5309734513274336,0.4399244225543478
"ഇത് great Kindle Fire ആയിരുന്നു, reading device ആയും tablet ആയും well function ചെയ്യുന്നു, good audio books play ചെയ്യുന്നു",It was a great kindle fire! It functions well as a reading device and a tablet. Plays good audio books.,This was a great kindle fire. Works well as a reading device and tablet. Plays good audio books.,77.94122129644295,0.9798112511634827,0.8421052631578948,0.8421052631578948,0.8124969626281772
"most TVs apps ഉണ്ട്, പക്ഷേ portable അല്ല. FireTV എല്ലാം നൽകുന്നു, suitcase ൽ fit ചെയ്യും",Most tv's come with all the viewing apps you need but they're not portable. FireTV has everything you want plus it fits neatly in your suitcase.,Most TVs have apps but not portable. FireTV has everything you need and fits in your suitcase.,50.93412635385116,0.9573123455047607,0.6222222222222222,0.5777777777777777,0.5677015361406114
"11 year old nephew വേണ്ടി വാങ്ങി, അവൻ lot use ചെയ്യുന്നു.",I bought this for my 11 year old nephew and he uses it a lot.,Purchased for my 11 year old nephew and he uses it a lot.,77.00057847359426,0.977911114692688,0.8571428571428571,0.8571428571428571,0.8225975582353382
lightweight ആണ് but Nook പോലെ water resistant അല്ല,Lightweight but not water resistant like the Nook.,Lightweight but not as water resistant as the Nook.,77.38140482975842,0.9875451922416687,0.823529411764706,0.823529411764706,0.855940934065934
"ഈ Kindle Fire ഞാൻ husband നായി വാങ്ങി, അവൻ അത് love ചെയ്യുന്നു. old model ഉണ്ടായിരുന്നു, പക്ഷേ dog അത് broke ചെയ്തു. ഈ updated version ൽ many new features ഉണ്ട്",I purchased this Kindle Fire for my husband and he loves it. He had an older model which he loved but my dog accidentally broke it. This updated version has so many new features which he loves!,I bought this kindle fire for my husband and he loves it. He had an old model but the dog broke it. This updated version has many new features.,57.846177909442034,0.9652103185653687,0.787878787878788,0.787878787878788,0.6776735664539298
"ഇതാണ് best Kindle ഇതുവരെ, features soft backlighting love ചെയ്യുന്നു",This is the best kindle yet. Love the features and soft back-lighting.,This is the best kindle so far. Love the features and soft backlighting.,83.57777748082692,0.9866599440574646,0.7692307692307693,0.7692307692307693,0.8444148936170212
"color ആണ് വാങ്ങാൻ reason, features good ആണ്. screen different displays കാണിക്കുന്നു.",The color is what got me and the features was on point. The screen shows a lot of different displays. To share for now until the next one.,The only reason to buy this is the color. The features are good. The screen shows different displays.,47.266519514272936,0.9197110533714294,0.5217391304347826,0.391304347826087,0.372
"one day special ൽ വാങ്ങി chance എടുത്തു. Alexa സാധാരണയായി Siri നെക്കാൾ better, consistent ആയി work ചെയ്യുന്നു. speaker good ആണ്, പക്ഷേ TuneIn, Pandora, Amazon Music വഴി radio play ചെയ്യാൻ കഴിവ് വളരെ useful ആണ്. Alexa set timer for 4 minutes അല്ലെങ്കിൽ weather ചോദിക്കുക വളരെ easy ആണ്. overall Echo വളരെ impressive ആണ്, highly recommend ചെയ്യുന്നു","We got this on a one-day special and took a chance. I would say that Alexa generally works better than Siri on most things and more consistently. The speaker alone is good, but the ability to play radio via TuneIN, Pandora, Amazon Music, etc. is value enough...beyond the little things like saying ""Alexa, set a timer for 4 minutes"" or ""Alexa, what's the weather going to be like?"". Overall very impressed with the Echo - recommended highly.","Bought this on a special one day. Alexa works better and more consistently than Siri usually. The speaker is good, but the ability to play radio via TuneIn, Pandora, Amazon Music is very useful. Alexa set timer for 4 minutes or ask for weather is very easy. Overall, the Echo is very impressive. Highly recommend.",50.183481454625,0.9157530069351196,0.6417910447761194,0.582089552238806,0.43452220110713907
"great reader ആണ്, tablet ആയി iPad replace ചെയ്യില്ല",This is a great reader. As a tablet it will not replace my iPad,It's a great reader. You can't replace an iPad with a tablet.,51.01618722830894,0.95055091381073,0.5714285714285714,0.35714285714285715,0.5077262693156733
"Christmas നായി എന്റെ dad നായി വാങ്ങി, അവൻ അത് love ചെയ്യുന്നു",Bought this for my dad food Christmas and he loves it.,Bought this for my dad for Christmas and he loves it.,89.39903161753371,0.9805837869644165,0.9090909090909091,0.9090909090909091,0.8946280991735537
price ന് കിട്ടിയ quality impressed ആണ്. ഞാൻ ഈ product others ന് recommend ചെയ്യും.,I was impressed with the quality I got for the price. I would recommend this product ti others.,Im impressed with the quality I got for the price. I would recommend this product to others.,90.70406715385936,0.9793449640274048,0.8571428571428571,0.8571428571428571,0.8535758376658379
Gift ആയി വാങ്ങിയതിനാൽ review ചെയ്യാൻ കഴിയില്ല. പക്ഷേ എന്റെ പഴയ Kindle Reader എനിക്ക് ഇഷ്ടമാണ്.,"Purchased as a gift so I cannot review this product. However, I have an older version Kindle Reader which I love!",I bought this as a gift so I can't review it. But I like my old kindle reader.,29.823407646255756,0.9422791600227356,0.5500000000000002,0.45,0.44078029537691826
"എന്റെ son 6 വയസ്സാണ്, അത് love ചെയ്യുന്നു. very easy to use ആണ്",My son is 6 and loves it. It's very easy to use...,My son is 6 years old and loves it. Very easy to use.,66.31647731993775,0.9695045351982117,0.8461538461538461,0.8461538461538461,0.7710648148148149
"poor choice ആണ്, ഒരു week കഴിഞ്ഞ് product work ചെയ്തില്ല, freeze ആയി, factory reset പോലും ചെയ്യാനായില്ല, recommend ചെയ്യില്ല, refund ആവശ്യപ്പെടും, ഇത് common problem ആണ്.",Poor choice The product did not work after only one week it froze on me and I was unable to get it to go to the factory reset I would not recommend this product at this time I will call Amazon back to ask for my money and a refund after going on line I see that this is a common problem a problem that they should solve,Poor choice. After a week the product wouldn't work. It freeze up. Couldn't even get the factory to reset. I wouldn't recommend it. Will be required to refund. This is a common problem.,32.976879891372114,0.9040688872337341,0.48076923076923084,0.3846153846153846,0.259553277022449
tablet ആയി use ചെയ്യാനും ebook reader ആയി use ചെയ്യാനും easy ആണ്.,Easy to use as a tablet and easy to use as a ebook reader,Easy to use as a tablet and as an ebook reader.,69.47646120541185,0.9605732560157776,0.8,0.8,0.6463768115942029
"Fire box ന് many apps ഉണ്ട്, many uses ഉണ്ട്. picture crisp ആണ്, setup easy ആണ്","There are many apps for the fire box, and there are many uses. The picture is very crisp and set up in a breeze.",The fire box has many apps and many uses. The picture is crisp and easy to set up.,50.508038871639805,0.9515650272369385,0.7142857142857143,0.619047619047619,0.6238241214624968
"ഞാൻ എന്റെ phone നെക്കാൾ കൂടുതൽ ""Fire"" ഉപയോഗിക്കുന്നതായി കണ്ടു. speed fast ആണ്, navigate ചെയ്യാൻ easy ആണ്.","Found I am using the ""Fire""' more then my phone. Speed is fast.. Easy to navigate.",I found myself using Fire more than my phone. Speed is fast and easy to navigate.,60.50281430003318,0.9414207339286804,0.8125,0.75,0.659156378600823
old 3G Kindle replace ചെയ്യാൻ എടുത്തു. ഇനി പുറത്തെ light ഇല്ലാതെ after dark വായിക്കാം. Good job Amazon,Got this to replace my old 3G Kindle with Keyboard and it is great that I don't have to use a outside light to read after dark. Good job Amazon!,I bought this to replace an old 3G Kindle that I used to have. Now I can read after dark without having to turn on the light outside. Good job Amazon.,54.92971772177799,0.93571537733078,0.6129032258064516,0.4838709677419355,0.5591864137397154
nice little tablet ആണ് kids ന് great,This is a nice little tablet and Great for the kids,Nice little tablet. Great for kids.,53.66695586724711,0.9503617882728577,0.7058823529411764,0.7058823529411764,0.5257009345794392
Apple products use ചെയ്യുന്നവർക്ക് recommend ചെയ്യില്ല,I don't recommended if you are using Apple products,I wouldn't recommend this to anyone who is using Apple products.,62.77185539856619,0.9131967425346375,0.45454545454545453,0.45454545454545453,0.5461165048543689
"great features ഉണ്ട്, Amazon ന്റെ very reliable product ആണ്.",Has great features and is a very reliabe product by Amazon.,Great features and very reliable product from Amazon.,64.89514838671685,0.9229074120521545,0.631578947368421,0.631578947368421,0.5424733996162567
"setup easy ആണ്, Amazon Prime movies play ചെയ്യുന്നു, problems ഇല്ല, price ന് great tablet ആണ്.",Easy to set up Plays movies from Amazon Prime with no problem Great tablet for the price,"Easy to set up, plays Amazon Prime movies, no problems, great tablet for the price.",68.138745947862,0.9479008913040161,0.8749999999999999,0.8125,0.8441860465116278
Best Buy ൽ flash sale ഉണ്ടായപ്പോൾ ഞാൻ ഒന്ന് വാങ്ങിയതിന് ശേഷം മാത്രമാണ് ഇത് എത്ര handy ആണെന്ന് മനസ്സിലായത്,I didnt realize how handy she is until i decided to pick one up last week when Best Buy had a Flash Sale,It was only after I bought one at Best Buy when there was a flash sale that I realized how handy this thing was.,31.07747245393448,0.9312028288841248,0.4680851063829787,0.2978723404255319,0.46590636973180066
എന്റെ kids അവരുടെ tablets enjoy ചെയ്യുന്നു. download ചെയ്യാൻ കഴിയുന്ന games അവർ വളരെ enjoy ചെയ്യുന്നു,My kids enjoy their tablets. They really enjoy the games the can download on it.,My kids enjoy their tablets. They enjoy the games they can download so much.,77.4516964462667,0.9627749919891357,0.7586206896551724,0.7586206896551724,0.7091838521060188
